60,100,2,466.1089584626793,431.1
20,1100,2,845.6065279852619,24830.7
100,2100,2,831.3147445432087,9618.5
100,2600,2,819.2412737206969,11423.3
20,3100,2,822.5946222076141,79709.5
40,3100,2,817.0169878358679,36219.9
100,3600,2,789.7530627296396,20015.9
40,4100,2,788.8917956945647,46101.2
100,4600,2,756.4543955345493,24978.4
20,5600,2,751.3049719423902,140939.1
40,5600,2,742.3000091380081,73178.3
20,6100,2,735.8302308214525,161966.3
80,6100,2,709.5047736399547,38957.1
20,7100,2,704.3794511040351,161720.7
60,7100,2,682.9295943297493,53223.5
40,7600,2,676.5612586830784,88851.1
60,7600,2,665.6136801686266,62331.7
80,7600,2,655.7203988252631,50538.8
40,8100,2,659.964557110733,103863.8
60,8100,2,648.2991436811844,73208.5
40,8600,2,643.4206030768019,110522.1
20,9100,2,641.1458797926671,242327.6
40,10100,2,594.6250843886478,113887.4
100,100,8,582.7132418381689,518.7
20,600,8,627.540989152159,3413.4
80,1100,8,1007.834309946139,2381.1
40,2600,8,769.8006187987071,7412.9
60,2600,8,891.6610203075547,5735.8
20,3100,8,662.6679920207521,14869.5
20,3600,8,669.2761933080983,18875.2
20,4100,8,677.9411460488855,20593.1
80,4100,8,1076.145581035433,7695.5
20,5100,8,699.0656829564628,25603.1
80,5100,8,1122.823148791921,9188.3
80,5600,8,1146.536562528111,10214.1
20,6100,8,722.1646994484358,34903.9
100,6600,8,1345.273828452081,14675.9
40,7100,8,893.0940822991183,27841.8
80,8100,8,1253.987921700587,22136.0
60,8600,8,1102.450670846946,29259.4
100,9600,8,1467.093611523497,17432.3
100,10100,8,1482.246755639218,22964.5
20,100,14,427.0816795549654,1153.2
40,100,14,428.5578080235027,780.3
60,100,14,430.6977606251089,561.4
80,100,14,433.76979372711,459.4
20,600,14,1489.390431731873,4169.1
80,600,14,1754.415392010774,1338.9
60,1600,14,1873.848245645999,4654.7
80,1600,14,2000.0773162427,4226.9
100,3100,14,2027.96387738557,6819.2
60,3600,14,1704.601330209994,7572.9
80,3600,14,1872.611773999303,6544.7
40,4600,14,1429.034753530409,12092.5
60,4600,14,1641.134678357601,9520.1
40,5100,14,1395.829712319961,13362.7
100,5100,14,1957.452223340985,8409.0
20,5600,14,1133.045010060491,24546.2
80,5600,14,1781.720114154787,10151.1
100,6100,14,1928.461693452263,10219.7
20,6600,14,1076.147288232319,31146.9
80,6600,14,1742.728608174273,12216.2
40,7100,14,1282.487031603301,19937.6
100,7100,14,1900.730746290581,11901.8
40,7600,14,1257.019652473884,21913.2
100,7600,14,1886.911807405922,12952.2
20,8100,14,1003.03827067766,43786.0
40,8100,14,1232.254488110381,23964.7
80,8600,14,1666.947531633368,14493.5
100,8600,14,1858.850424606547,13327.8
100,9100,14,1844.485776905288,14281.6
40,100,20,426.2405840195433,633.3
80,100,20,428.3932052871937,432.8
60,600,20,1772.242688688823,1645.0
40,1600,20,1598.767044378029,4757.7
80,2100,20,2062.686619514018,5050.1
40,2600,20,1547.571964163639,7294.6
20,3600,20,1291.347106742901,15516.3
60,4100,20,1792.037617371248,12549.9
80,4600,20,2070.045846738348,7678.9
100,4600,20,2324.128806623256,6952.8
20,6600,20,1299.364066672447,26892.0
80,7100,20,2083.55155766809,12217.9
40,8100,20,1511.084982317708,21026.0
80,8600,20,2082.18094975898,14955.3
100,8600,20,2381.885795425203,13601.8
20,9100,20,1303.574476998453,43524.0
60,9600,20,1770.032043093608,18801.4
100,9600,20,2386.98485806785,14214.5
60,10100,20,1765.845980489277,20838.7
20,600,26,2093.356314285734,3116.1
100,600,26,2828.754628916926,1160.4
60,3100,26,2293.896617875752,6190.3
80,3100,26,2652.208642454994,5522.3
40,3600,26,2010.11008572173,8829.6
60,3600,26,2367.185331216571,7194.7
60,4100,26,2433.444981323955,8093.4
20,5100,26,1821.52948358359,20029.7
80,5100,26,2894.401701550113,8573.3
60,5600,26,2565.008635395841,10506.9
100,5600,26,3221.630306623097,8455.3
60,6600,26,2598.207497660584,12667.2
100,7100,26,3253.247444866588,10956.4
60,7600,26,2600.933209125777,15104.8
40,8600,26,2207.009015583364,20093.5
40,9100,26,2194.900146176499,21121.4
40,600,32,2471.154634242766,1967.0
100,1100,32,3072.052116214544,3478.2
60,2100,32,2039.739667694204,4489.5
100,2100,32,2635.919519299553,3295.6
60,2600,32,2113.060877049915,5252.4
80,4100,32,2675.721516508928,6950.2
40,4600,32,2122.914771875371,11369.2
100,5600,32,3115.485376579224,8307.9
60,6100,32,2550.929686638665,11718.3
100,6100,32,3182.736481208758,9119.8
80,6600,32,2962.61209444268,10810.3
20,7100,32,2088.599912382767,30647.2
80,7100,32,3101.827928239006,12544.9
100,7100,32,3472.132436719551,10783.7
20,8100,32,2358.576540387537,33101.7
20,8600,32,2557.548124884427,35085.4
80,8600,32,3886.380760421489,12916.9
60,9100,32,3701.290002479014,23898.4
20,10100,32,3387.657169848019,52499.9
40,10100,32,3879.878860861902,31919.3
20,100,2,536.0443162157944,1255.7
40,600,2,630.7306086704075,5727.9
60,600,2,623.6779422615364,5596.8
100,600,2,581.2607999792995,2450.0
40,1100,2,700.5924667301283,13277.0
20,1600,2,704.2365842271361,35808.3
80,1600,2,797.0969962494937,8811.0
60,2100,2,804.0822961596973,15423.6
80,2100,2,845.7528921500088,11604.1
80,3100,2,885.1176094783577,17636.1
60,4100,2,798.1069977352126,34664.6
40,4600,2,698.0251131814989,54207.0
100,5100,2,1023.690001182062,26158.8
40,6600,2,645.8534388304242,79372.3
80,6600,2,952.7838542181998,37282.9
100,6600,2,1119.818774587934,30824.5
80,7100,2,925.5362939654656,42926.2
20,7600,2,471.8626541919994,172498.7
100,7600,2,1070.655935361608,40424.8
80,8100,2,843.8263714214067,52506.6
100,8100,2,1023.283234589498,40851.1
80,8600,2,816.0955652378975,58559.7
100,8600,2,982.1080324896544,48513.2
60,9100,2,689.3632393788212,86222.1
80,9100,2,811.5743861285109,68163.3
100,10100,2,1023.988825295327,49679.8
80,100,8,554.5833874123564,373.0
100,600,8,1067.949947859263,1087.2
40,1100,8,827.8952589863657,3406.3
60,1100,8,955.9115597094096,2626.3
60,3100,8,939.067168698517,6876.6
100,3600,8,1121.548968669899,6016.3
80,4600,8,1075.769960343812,8826.2
60,6100,8,1074.205911113967,17415.3
60,7100,8,1038.361660325875,21253.9
80,7100,8,1236.626050851329,18185.8
40,7600,8,816.6563978158338,31271.9
60,7600,8,993.284764632764,23796.3
100,7600,8,1418.292445695819,17951.2
20,9100,8,682.8598958463244,80693.5
40,9100,8,790.8109003758777,45019.2
100,9100,8,1280.843944803344,23878.4
80,9600,8,1106.763812809329,19341.5
80,10100,8,1175.719846966262,25164.3
20,1100,14,1714.152612035363,6881.5
40,2100,14,1946.770833060473,7748.4
100,2100,14,2356.869401022369,4748.1
20,2600,14,1413.207949722862,14904.3
80,2600,14,2160.312030649012,6331.1
100,3600,14,1811.626101985857,5866.7
20,4100,14,876.7507428687745,16991.9
100,4600,14,1454.654608631175,7398.1
20,5100,14,973.5373525244872,21672.3
40,6100,14,1201.263025140696,16527.5
60,6600,14,1399.886106661712,14075.4
60,7600,14,1333.516954677436,16901.5
60,8100,14,1278.665100559071,18539.8
40,8600,14,1043.206419916811,21403.3
40,9100,14,1051.247477776688,21551.8
60,9100,14,1226.693848729577,17724.1
20,9600,14,973.769459084716,42126.6
20,10100,14,1096.073269867912,47388.2
40,10100,14,1210.280722994087,25792.4
60,10100,14,1349.682706996227,20887.2
100,100,20,436.9360354471419,517.2
80,1100,20,1649.650104875107,2099.5
100,1600,20,1995.988858487792,2611.8
20,2100,20,1807.144561583956,9359.5
20,2600,20,1951.221373882225,11325.5
40,3100,20,2203.231747986379,8593.5
100,3600,20,2674.454108231883,5875.5
40,4100,20,2048.629471954634,16159.6
100,5100,20,2395.821578448411,7922.3
100,5600,20,2179.271304888088,8637.2
20,6100,20,1327.294253655957,24635.3
40,6600,20,1607.5696403136,16321.9
20,8100,20,1213.550456894657,42070.5
80,8100,20,2037.440625454105,13821.5
100,8100,20,2377.771387771805,12669.3
100,9100,20,2208.031131296441,13317.2
20,100,26,926.7268446702084,838.5
60,100,26,909.4609543390088,437.1
80,100,26,860.3258527831654,384.2
100,100,26,783.0599629552521,521.4
80,600,26,1477.676550111814,977.1
40,1600,26,1866.936291864274,4435.1
80,1600,26,2079.163384221132,2895.5
60,2100,26,2089.817891434367,4418.5
80,2100,26,2212.748837565779,3725.0
100,2100,26,2314.21870395179,3231.6
40,2600,26,1969.094376685975,6843.1
80,2600,26,2293.191784548369,4605.9
20,3100,26,1740.279043325383,12176.9
40,6100,26,2113.614609298719,14692.3
20,6600,26,1575.090504391676,26357.3
40,6600,26,2006.292986889404,15838.7
20,7100,26,1840.866575592211,29609.8
40,7600,26,2354.333968004021,18780.6
100,7600,26,3528.674789064849,11481.8
80,8100,26,3218.987640444569,13207.7
80,9100,26,2765.84837707418,14055.9
20,9600,26,1706.541845068243,44275.6
40,9600,26,1956.434813034301,24668.4
80,9600,26,2622.227614756859,16364.9
40,10100,26,2038.970799567009,23033.4
60,10100,26,2295.074160954596,17953.0
40,100,32,1256.603068224613,430.0
80,600,32,1745.855340427198,2036.7
20,2100,32,2044.242475944128,8750.1
100,3100,32,2710.569342821564,4909.2
80,3600,32,2648.798098034606,6275.7
80,4600,32,2817.054555156993,7973.0
20,5100,32,1823.909649847848,19254.6
40,5100,32,2274.775356374819,12788.2
80,5100,32,2922.810977221608,8608.1
80,5600,32,3034.935358730464,9608.3
20,6100,32,1835.561224465842,23298.3
80,6100,32,3148.141239992904,9735.5
60,6600,32,2889.713714595367,12644.3
100,6600,32,3560.106231497286,9799.4
