20,100,2,389.102040816326
40,100,2,383.766666666667
60,100,2,361.95
80,100,2,346.2
100,100,2,389.7
20,600,2,489.763333333333
40,600,2,831.786666666667
60,600,2,1173.8
80,600,2,641.1625
100,600,2,708.733333333333
20,1100,2,818.447272727273
40,1100,2,794.082142857143
60,1100,2,890.468421052632
80,1100,2,1183.92142857143
100,1100,2,1206.35454545455
20,1600,2,843.8225
40,1600,2,816.7625
60,1600,2,868.118518518519
80,1600,2,861.375
100,1600,2,975.15625
20,2100,2,963.86380952381
40,2100,2,972.396226415094
60,2100,2,928.208571428571
80,2100,2,811.566666666667
100,2100,2,841.995238095238
20,2600,2,898.364615384615
40,2600,2,940.863076923077
60,2600,2,849.147727272727
80,2600,2,897.563636363636
100,2600,2,764.669230769231
20,3100,2,924.38
40,3100,2,838.544871794872
60,3100,2,816.034615384615
80,3100,2,814.74358974359
100,3100,2,850.054838709677
20,3600,2,895.521111111111
40,3600,2,744.472222222222
60,3600,2,760.476666666667
80,3600,2,768.431111111111
100,3600,2,823.688888888889
20,4100,2,666.820975609756
40,4100,2,676.788349514563
60,4100,2,744.491304347826
80,4100,2,802.459615384615
100,4100,2,811.858536585366
20,4600,2,648.894782608696
40,4600,2,677.780869565217
60,4600,2,744.271428571429
80,4600,2,760.408620689655
100,4600,2,766.852173913043
20,5100,2,614.543529411765
40,5100,2,651.17421875
60,5100,2,700.938823529412
80,5100,2,723.4265625
100,5100,2,654.903921568628
20,5600,2,591.8675
40,5600,2,621.672857142857
60,5600,2,633.18085106383
80,5600,2,563.355714285714
100,5600,2,518.201785714286
20,6100,2,538.031803278689
40,6100,2,501.945098039216
60,6100,2,443.190196078431
80,6100,2,452.420779220779
100,6100,2,798.339344262295
20,6600,2,624.388787878788
40,6600,2,884.024242424242
60,6600,2,830.807272727273
80,6600,2,783.733734939759
100,6600,2,799.251515151515
20,7100,2,764.073521126761
40,7100,2,730.011797752809
60,7100,2,732.268067226891
80,7100,2,771.898876404494
100,7100,2,814.302816901409
20,7600,2,658.794736842105
40,7600,2,659.022105263158
60,7600,2,701.237007874016
80,7600,2,764.514736842105
100,7600,2,746.494736842105
20,8100,2,611.731111111111
40,8100,2,643.30197044335
60,8100,2,692.282222222222
80,8100,2,603.650980392157
100,8100,2,565.703703703704
20,8600,2,449.763023255814
40,8600,2,386.461395348837
60,8600,2,389.863888888889
80,8600,2,440.486111111111
100,8600,2,468.120930232558
20,9100,2,283.74989010989
40,9100,2,327.833771929824
60,9100,2,370.853289473684
80,9100,2,424.552631578947
100,9100,2,472.528571428571
20,9600,2,272.716875
40,9600,2,312.37125
60,9600,2,369.28125
80,9600,2,436.058333333333
100,9600,2,534.429166666667
20,10100,2,523.730099009901
40,10100,2,761.924505928854
60,10100,2,757.191124260355
80,10100,2,751.543307086614
100,10100,2,810.651709401709
20,100,8,567.183673469388
40,100,8,452.6
60,100,8,334.15
80,100,8,335.7
100,100,8,397.4
20,600,8,757.673333333333
40,600,8,830.78
60,600,8,979.43
80,600,8,1087.125
100,600,8,970.983333333333
20,1100,8,721.530909090909
40,1100,8,810.246428571429
60,1100,8,885.115789473684
80,1100,8,1020.83571428571
100,1100,8,1106.59090909091
20,1600,8,692.07125
40,1600,8,801.3825
60,1600,8,944.977777777778
80,1600,8,1115.25
100,1600,8,1171.59375
20,2100,8,677.814285714286
40,2100,8,793.764150943396
60,2100,8,904.414285714286
80,2100,8,1017.02962962963
100,2100,8,1109.6
20,2600,8,672.387692307692
40,2600,8,772.281538461538
60,2600,8,903.468181818182
80,2600,8,1015.84545454546
100,2600,8,1104.57692307692
20,3100,8,656.733548387097
40,3100,8,765.512820512821
60,3100,8,898.238461538462
80,3100,8,1024.51025641026
100,3100,8,1098.36451612903
20,3600,8,709.996666666667
40,3600,8,784.882222222222
60,3600,8,900.381666666667
80,3600,8,1013.22
100,3600,8,1100.95555555556
20,4100,8,663.943902439025
40,4100,8,771.715533980583
60,4100,8,881.921739130435
80,4100,8,1002.29038461539
100,4100,8,1111.84146341463
20,4600,8,638.309565217391
40,4600,8,744.365217391304
60,4600,8,865.977922077922
80,4600,8,1010.87586206897
100,4600,8,1089.84130434783
20,5100,8,727.771764705882
40,5100,8,775.6078125
60,5100,8,882.627058823529
80,5100,8,1006.5390625
100,5100,8,1094.73333333333
20,5600,8,664.660357142857
40,5600,8,769.757142857143
60,5600,8,884.478723404255
80,5600,8,1011.39142857143
100,5600,8,1114.31428571429
20,6100,8,756.841967213115
40,6100,8,957.988235294118
60,6100,8,1128.19215686274
80,6100,8,1274.58701298701
100,6100,8,1462.51639344262
20,6600,8,797.964242424242
40,6600,8,954.950303030303
60,6600,8,1108.05909090909
80,6600,8,1270.78554216868
100,6600,8,1443.87575757576
20,7100,8,800.569014084507
40,7100,8,947.583146067416
60,7100,8,1100.52941176471
80,7100,8,1271.70337078652
100,7100,8,1449.87323943662
20,7600,8,789.409736842105
40,7600,8,946.662105263158
60,7600,8,1105.30393700787
80,7600,8,1258.34736842105
100,7600,8,1437.42105263158
20,8100,8,790.367901234568
40,8100,8,935.982266009852
60,8100,8,1092.52444444444
80,8100,8,1256.31862745098
100,8100,8,1433.77901234568
20,8600,8,820.362558139535
40,8600,8,938.181860465116
60,8600,8,1083.19513888889
80,8600,8,1256.01574074074
100,8600,8,1427.5988372093
20,9100,8,819.616043956044
40,9100,8,967.447368421053
60,9100,8,1092.05657894737
80,9100,8,1263.00350877193
100,9100,8,1426.54615384615
20,9600,8,732.756041666667
40,9600,8,848.5375
60,9600,8,982.79875
80,9600,8,1126.93166666667
100,9600,8,1226.496875
20,10100,8,842.780198019802
40,10100,8,995.945059288538
60,10100,8,1159.58402366864
80,10100,8,1319.62125984252
100,10100,8,1493.68269230769
20,100,14,753.448979591837
40,100,14,585.333333333333
60,100,14,505.65
80,100,14,446.45
100,100,14,582.6
20,600,14,1488.49
40,600,14,1749.91333333333
60,600,14,1579.79
80,600,14,1352.0625
100,600,14,1282.7
20,1100,14,1437.11636363636
40,1100,14,1695.54285714286
60,1100,14,1898.76842105263
80,1100,14,2271.21428571429
100,1100,14,1967.51818181818
20,1600,14,1423.34
40,1600,14,1688.23
60,1600,14,1915.65185185185
80,1600,14,2169.635
100,1600,14,2400.55625
20,2100,14,1365.07238095238
40,2100,14,1715.5358490566
60,2100,14,1945.72857142857
80,2100,14,2172.44444444444
100,2100,14,2373.34285714286
20,2600,14,1362.81076923077
40,2600,14,1716.69384615385
60,2600,14,1959.19318181818
80,2600,14,2217.86666666667
100,2600,14,2415.53846153846
20,3100,14,1339.30387096774
40,3100,14,1705.47564102564
60,3100,14,1977.28846153846
80,3100,14,2262.02307692308
100,3100,14,2498.03548387097
20,3600,14,1023.705
40,3600,14,1247.52555555556
60,3600,14,1491.81166666667
80,3600,14,1710.77333333333
100,3600,14,1854.43888888889
20,4100,14,1006.02292682927
40,4100,14,1440.70097087379
60,4100,14,1494.06376811594
80,4100,14,1704.51346153846
100,4100,14,1903.71463414634
20,4600,14,998.78347826087
40,4600,14,1231.37913043478
60,4600,14,1470.73116883117
80,4600,14,1661.82068965517
100,4600,14,1875.93260869565
20,5100,14,1001.07725490196
40,5100,14,1234.14453125
60,5100,14,1471.17882352941
80,5100,14,1691.71875
100,5100,14,1886.29019607843
20,5600,14,1016.53392857143
40,5600,14,1217.95285714286
60,5600,14,1468.30425531915
80,5600,14,1699.58857142857
100,5600,14,1866.95892857143
20,6100,14,1018.48557377049
40,6100,14,1224.26339869281
60,6100,14,1443.83921568627
80,6100,14,1702.41298701299
100,6100,14,1873.75901639344
20,6600,14,1027.92060606061
40,6600,14,1224.31757575758
60,6600,14,1448.00272727273
80,6600,14,1662.4843373494
100,6600,14,1868.84696969697
20,7100,14,1060.06056338028
40,7100,14,1204.99887640449
60,7100,14,1448.01092436975
80,7100,14,1665.19101123596
100,7100,14,1885.22535211268
20,7600,14,1055.14631578947
40,7600,14,1196.25473684211
60,7600,14,1405.33779527559
80,7600,14,1648.39368421053
100,7600,14,1874.2302631579
20,8100,14,1028.46024691358
40,8100,14,1175.54236453202
60,8100,14,1404.94148148148
80,8100,14,1624.01568627451
100,8100,14,1867.85185185185
20,8600,14,1013.9188372093
40,8600,14,1228.07581395349
60,8600,14,1434.47083333333
80,8600,14,1657.11851851852
100,8600,14,1878.87093023256
20,9100,14,988.478681318681
40,9100,14,1133.72807017544
60,9100,14,1401.22894736842
80,9100,14,1650.40789473684
100,9100,14,1875.55714285714
20,9600,14,1003.34041666667
40,9600,14,1224.99083333333
60,9600,14,1436.34625
80,9600,14,1672.57666666667
100,9600,14,1835.18854166667
20,10100,14,1033.1297029703
40,10100,14,1152.07707509881
60,10100,14,1432.11479289941
80,10100,14,1658.65433070866
100,10100,14,1866.47222222222
20,100,20,599.571428571429
40,100,20,657.5
60,100,20,383.6
80,100,20,422.5
100,100,20,392.1
20,600,20,1520.16666666667
40,600,20,1535.20666666667
60,600,20,1244.08
80,600,20,1163.75
100,600,20,1012.33333333333
20,1100,20,1337.90545454546
40,1100,20,1553.575
60,1100,20,1902.85263157895
80,1100,20,1753.85714285714
100,1100,20,1575.67272727273
20,1600,20,1316.965
40,1600,20,1631.035
60,1600,20,1804.34074074074
80,1600,20,2054.19
100,1600,20,2207.16875
20,2100,20,1304.73333333333
40,2100,20,1587.34716981132
60,2100,20,1834.10571428571
80,2100,20,2035.88888888889
100,2100,20,2254.97619047619
20,2600,20,1277.76153846154
