80,9100,20,5334.605263
100,9100,20,4630.114286
20,9600,20,18063.13438
40,9600,20,9360.982917
60,9600,20,7001.39
80,9600,20,5796.6175
100,9600,20,5038.595833
20,10100,20,21531.40495
40,10100,20,10303.13004
60,10100,20,8127.588166
80,10100,20,7209.853543
100,10100,20,6282.192079
20,100,26,134.6
40,100,26,103.2
60,100,26,102.95
80,100,26,96.2
100,100,26,92.7
20,600,26,392.65
40,600,26,155.3666667
60,600,26,126.22
80,600,26,115.35
100,600,26,101.2666667
20,1100,26,1188.390909
40,1100,26,412.2928571
60,1100,26,165.5315789
80,1100,26,143.8571429
100,1100,26,125.4545455
20,1600,26,1975.89875
40,1600,26,896.3425
60,1600,26,399.1814815
80,1600,26,154.26
100,1600,26,143.15625
20,2100,26,2675.168571
40,2100,26,1348.737736
60,2100,26,806.8371429
80,2100,26,411.4074074
100,2100,26,165.6619048
20,2600,26,3362.245385
40,2600,26,1835.306154
60,2600,26,1200.827273
80,2600,26,761.5363636
100,2600,26,393.8730769
20,3100,26,4121.227097
40,3100,26,2353.460256
60,3100,26,1532.671154
80,3100,26,1034.992308
100,3100,26,539.0322581
20,3600,26,4723.405556
40,3600,26,2641.135556
60,3600,26,1786.803333
80,3600,26,1309.222222
100,3600,26,885.9555556
20,4100,26,5441.289756
40,4100,26,3159.100971
60,4100,26,2231.336232
80,4100,26,1673.440385
100,4100,26,1212.441463
20,4600,26,6200.293913
40,4600,26,3630.710435
60,4600,26,2637.328571
80,4600,26,1975.022414
100,4600,26,1508.704348
20,5100,26,7300.37451
40,5100,26,4065.541406
60,5100,26,2935.884706
80,5100,26,2304.95
100,5100,26,1760.470588
20,5600,26,7532.958571
40,5600,26,4567.632143
60,5600,26,3343.280851
80,5600,26,2631.422857
100,5600,26,2084.607143
20,6100,26,8332.665574
40,6100,26,5051.245752
60,6100,26,3752.327451
80,6100,26,2972.522078
100,6100,26,2403.154098
20,6600,26,9282.233333
40,6600,26,5523.255152
60,6600,26,4203.034545
80,6600,26,3328.055422
100,6600,26,2726.551515
20,7100,26,10611.36563
40,7100,26,6137.997753
60,7100,26,4629.67563
80,7100,26,3788.31236
100,7100,26,3158.614085
20,7600,26,12553.94132
40,7600,26,6751.764737
60,7600,26,5168.098425
80,7600,26,4118.634737
100,7600,26,3495.009211
20,8100,26,12838.99506
40,8100,26,7243.360099
60,8100,26,5467.823704
80,8100,26,4496.505882
100,8100,26,3736.285185
20,8600,26,11971.14767
40,8600,26,6847.345116
60,8600,26,5191.673611
80,8600,26,4209.382407
100,8600,26,3541.906977
20,9100,26,13305.14396
40,9100,26,7471.559649
60,9100,26,5571.119079
80,9100,26,4555.67193
100,9100,26,3853.096703
20,9600,26,15695.63729
40,9600,26,9180.414583
60,9600,26,6888.205625
80,9600,26,5656.124167
100,9600,26,4810.815625
20,10100,26,13253.22119
40,10100,26,8498.258498
60,10100,26,6562.224852
80,10100,26,5583.040157
100,10100,26,4797.569307
20,100,32,126.9
40,100,32,101.7666667
60,100,32,101
80,100,32,96.4
100,100,32,92.9
20,600,32,331
40,600,32,146.8533333
60,600,32,123.93
80,600,32,111.6125
100,600,32,97.91666667
20,1100,32,1043.256364
40,1100,32,193.1107143
60,1100,32,158.0526316
80,1100,32,136.6357143
100,1100,32,126.8
20,1600,32,1997.7625
40,1600,32,899.7925
60,1600,32,378.4111111
80,1600,32,155.515
100,1600,32,146.98125
20,2100,32,2673.847619
40,2100,32,1363.060377
60,2100,32,798.4542857
80,2100,32,430.562963
100,2100,32,162.6285714
20,2600,32,3382.91
40,2600,32,1836.784615
60,2600,32,1208.140909
80,2600,32,783.969697
100,2600,32,364.2615385
20,3100,32,4083.732903
40,3100,32,2347.947436
60,3100,32,1547.519231
80,3100,32,1138.761538
100,3100,32,733.283871
20,3600,32,4809.457222
40,3600,32,2788.15
60,3600,32,1953.365
80,3600,32,1437.968889
100,3600,32,1071.025
20,4100,32,5561.067805
40,4100,32,3341.31068
60,4100,32,2425.56087
80,4100,32,1811.326923
100,4100,32,1401.809756
20,4600,32,6383.002174
40,4600,32,3790.621739
60,4600,32,2790.685714
80,4600,32,2173.251724
100,4600,32,1998.867391
20,5100,32,6944.493333
40,5100,32,4170.3375
60,5100,32,3027.798824
80,5100,32,2484.003125
100,5100,32,1827.539216
20,5600,32,7602.052857
40,5600,32,4611.456429
60,5600,32,3442.917021
80,5600,32,2737.68
100,5600,32,2063.903571
20,6100,32,8349.414426
40,6100,32,5038.526144
60,6100,32,3763.64902
80,6100,32,3004.616883
100,6100,32,2345.998361
20,6600,32,9208.609091
40,6600,32,5492.361818
60,6600,32,4104.292727
80,6600,32,3303.136145
100,6600,32,2678.015152
20,7100,32,11022.93493
40,7100,32,5991.979775
60,7100,32,4503.594958
80,7100,32,3609.316854
100,7100,32,2924.774648
20,7600,32,12006.09368
40,7600,32,6423.72
60,7600,32,4868.122047
80,7600,32,3744.221053
100,7600,32,3168.107895
20,8100,32,11772.89012
40,8100,32,5910.337931
60,8100,32,4847.112593
80,8100,32,4008.74902
100,8100,32,3335.893827
20,8600,32,11679.84651
40,8600,32,6280.448837
60,8600,32,4718.416667
80,8600,32,3757.293519
100,8600,32,3622.531395
20,9100,32,13909.49253
40,9100,32,10725.57632
60,9100,32,8683.968421
80,9100,32,6779.005263
100,9100,32,5499.165934
20,9600,32,16365.43188
40,9600,32,9379.909167
60,9600,32,7425.404375
80,9600,32,7641.6075
100,9600,32,6300.805208
20,10100,32,20102.34535
40,10100,32,11821.41146
60,10100,32,8887.748521
80,10100,32,7429.323622
100,10100,32,6641.886139
